family_code,workbook_role,workbook_name,worksheet_name,header_row,first_data_row,last_data_row,description_column,code_column,hex_column,confidence,reason
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,3000,2,3,7,C,,,medium,Description-like header 'alt_size'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,3000,2,3,4,D,,,medium,Description-like header 'f_baseplate_option'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,3000,2,3,4,J,,,medium,Description-like header 'f_coupling_option'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,3000,2,3,22,O,,,medium,Description-like header 'f_frame_size'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,3000,2,3,5,S,,,medium,Description-like header 'f_motoroption'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,3000,2,3,4,Z,,,medium,Description-like header 'f_pump_material'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,3000,2,3,4,AC,,,medium,Description-like header 'f_seal_materials'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,3000,2,3,7,AD,,,medium,Description-like header 'f_seal_option'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,3000,2,3,4,AH,,,medium,Description-like header 'f_shaft_material'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,3000,2,3,34,AL,,,medium,Description-like header 'alt_size'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,3000,3,4,34,AL,,,medium,Description-like header 'f_baseplate_option'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,3000,9,10,34,AL,,,medium,Description-like header 'f_coupling_option'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,3000,14,15,34,AL,,,medium,Description-like header 'f_frame_size'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,3000,18,19,34,AL,,,medium,Description-like header 'f_motoroption'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,3000,25,26,34,AL,,,medium,Description-like header 'f_pump_material'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,3000,28,29,34,AL,,,medium,Description-like header 'f_seal_materials'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,3000,29,30,34,AL,,,medium,Description-like header 'f_seal_option'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,3000,33,34,34,AL,,,medium,Description-like header 'f_shaft_material'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,5500,2,3,21,C,,,medium,Description-like header 'alt_size'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,5500,2,3,4,J,,,medium,Description-like header 'f_coupling_option'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,5500,2,3,27,O,,,medium,Description-like header 'f_frame_size'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,5500,2,3,5,S,,,medium,Description-like header 'f_motoroption'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,5500,2,3,7,Z,,,medium,Description-like header 'f_pump_material'.
FYBROC,attributes_and_constraints,Fybroc Attributes and Constraints.xlsx,5500,2,3,8,AH,,,medium,Description-like header 'f_shaft_material'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,5,7,28,J,,,medium,Description-like header 'make selection by changing the cells in blue.'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,7,11,14,D,,,medium,Description-like header 'description:'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,7,12,28,J,,,medium,"Description-like header 'as of right now, there are no constraints to limit all selection.'."
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,12,13,14,E,,,medium,Description-like header 'series'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,12,13,14,F,,,medium,Description-like header 'size'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,12,13,14,G,,,medium,Description-like header 'pump material'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,12,13,28,J,,,medium,Description-like header 'pump options'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,12,13,18,P,,,medium,Description-like header 'options'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,13,14,14,D,,,medium,"Description-like header '=vlookup(d14,attributes!$c$8:$d$9,2,false)'."
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,13,14,14,E,,,medium,"Description-like header '=vlookup(e14,attributes!$f$8:$g$21,2,false)'."
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,13,14,14,F,,,medium,"Description-like header '=vlookup(f14,attributes!$i$8:$j$24,2,false)'."
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,13,14,14,G,,,medium,"Description-like header '=vlookup(g14,attributes!$l$8:$m$13,2,false)'."
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,13,14,14,H,,,medium,"Description-like header '=vlookup(h14,attributes!$o$8:$p$104,2,false)'."
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,13,14,28,J,,,medium,"Description-like header '=iferror(vlookup(l14&l15&l16&l17&l18&l19&l20&l21&l22&l23&l24&l25,'pump options'!$c$15:$p$138254,14,false),""not valid"")'."
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,13,14,18,P,,,medium,"Description-like header '=iferror(vlookup(q14&q15&q16&q17&q18,options!$c$12:$i$107,7,false),""not valid"")'."
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,13,14,16,U,,,medium,"Description-like header '=iferror(vlookup(v14,attributes!$r$8:$s$38,2,false)&vlookup(v15,attributes!$r$8:$s$38,2,false)&vlookup(v16,attributes!$r$8:$s$38,2,false),""not valid"")'."
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,13,14,14,X,,,medium,"Description-like header '=iferror(vlookup(y14,attributes!$u$8:$v$98,2,false),""not valid"")'."
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,14,15,18,N,,,medium,Description-like header 'seal option:'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,14,15,18,P,,,medium,Description-like header 'coupling option:'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,14,15,24,R,,,medium,Description-like header 'motor option:'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,16,17,28,J,,,medium,Description-like header 'shaft material:'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,16,17,18,N,,,medium,Description-like header 'seal materials:'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,16,17,18,P,,,medium,Description-like header 'baseplate option:'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Smart Number,20,21,28,J,,,medium,Description-like header 'bearing option:'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Attributes,6,7,506,AT,,,medium,Description-like header 'size'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Attributes,7,8,23,F,D,D,high,Description-like header 'series'. Code-like header at D7. Hex/code-like header at D7.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Attributes,7,8,32,I,D,D,high,Description-like header 'size'. Code-like header at D7. Hex/code-like header at D7.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Attributes,7,8,13,L,D,D,high,Description-like header 'pump_material'. Code-like header at D7. Hex/code-like header at D7.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Attributes,9,10,38,R,,,medium,Description-like header 'nameplate change (per item description)'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Attributes,29,30,38,R,,,medium,Description-like header 'oversized main conduit box - mount & extend leads'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Pump Options,2,3,502,F,,,medium,Description-like header 'shaft_material'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Pump Options,2,3,502,J,,,medium,Description-like header 'bearing_option'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Pump Options,14,15,514,F,P,P,high,Description-like header 'shaft_material'. Code-like header at P14. Hex/code-like header at P14.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Pump Options,14,15,514,J,P,P,high,Description-like header 'bearing_option'. Code-like header at P14. Hex/code-like header at P14.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Pump Options,14,15,514,S,P,P,high,Description-like header 'shaft_material'. Code-like header at P14. Hex/code-like header at P14.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Seal Assembly,2,3,80,D,,,medium,Description-like header 'seal_option'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Seal Assembly,2,3,80,F,,,medium,Description-like header 'seal_materials'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Seal Assembly,13,14,80,D,I,I,high,Description-like header 'seal_option'. Code-like header at I13. Hex/code-like header at I13.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Seal Assembly,13,14,80,F,I,I,high,Description-like header 'seal_materials'. Code-like header at I13. Hex/code-like header at I13.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Seal Assembly,13,14,80,N,I,I,high,Description-like header 'seal_materials'. Code-like header at I13. Hex/code-like header at I13.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Options,2,3,107,D,,,medium,Description-like header 'coupling_option'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Options,2,3,107,F,,,medium,Description-like header 'baseplate_option'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Options,11,12,107,D,I,I,high,Description-like header 'coupling_option'. Code-like header at I11. Hex/code-like header at I11.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm,Options,11,12,107,F,I,I,high,Description-like header 'baseplate_option'. Code-like header at I11. Hex/code-like header at I11.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm, Motor Assy,2,3,502,D,,,medium,Description-like header 'motor_option'.
FYBROC,configuration_and_hex_mapping,Fybroc Nomenclature_V5.xlsm, Motor Assy,26,27,526,D,O,O,high,Description-like header 'motor_option'. Code-like header at O26. Hex/code-like header at O26.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Nameplate,8,10,17,C,,,medium,Description-like header 'model & size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Nameplate,12,13,23,N,,,medium,Description-like header 'series'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Nameplate,13,14,23,N,,,medium,Description-like header 'size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Nameplate,16,17,23,N,,,medium,Description-like header 'material'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Price Check,3,4,150,J,,,medium,Description-like header 'bom description:'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Price Check,5,6,137,V,,,medium,Description-like header 'item size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Price Check,13,14,244,C,,,medium,"Description-like header '=if(and(b13<>"""",d51<>""c/f""),b13+7*value(left(d51,find("" "",d51)-1)),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Price Check,13,14,152,F,,,medium,Description-like header 'total options:'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Price Check,15,17,137,S,,,medium,Description-like header 'selection by others'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Price Check,19,20,242,A,A,A,high,"Description-like header '=concatenate(if(or(isnumber(match(""c-face adapter"",'price check'!b92:'price check'!b101,0)),isnumber(search(""c-face adapter"",'price check'!b91))), concatenate(""paul,"",char(10),""please provide delivery to kevin for this c-face adapter:"",char(10),"" fybroc p/n: "",if(adders!c198=""071ydc02a"",""071ydc01a"",adders!c198),char(10),"" dean p/n: "",adders!c199,char(10),"" dean part code: "",adders!c200,char(10),char(10),""kevin,"",char(10),char(10)),""""), if(and(b54=""vertical"",or(b29=tables!b125,b29=tables!b126,b25=7500,b25=7530)),concatenate(""paul,"",char(10),""please provide "",if(or(b25=7500,and(b25=5500,b27=3)),""machined shaft "",""bar stock ""),""price/delivery for a quantity of ("",b24,"") "",b25,"" series, group "",b27,"" ["",left(b26,search(""("",b26)-2),""] "",b29,"" pump shaft"",if(or(b25=7500,b25=7530),"""","" for setting #""&b38),"". part number: "",l48,char(10),char(10),""kevin,"",char(10),char(10)),""""), if(b8=tables!b3,concatenate(if(e50=""delivery/weights/dims"",concatenate(""please also provide weight & dims estimate for ocean freight."",char(10),char(10)),""""),b4,"" - rfq# "",b9),""""), if(b8=tables!b4,concatenate(b4,"" - po# "",b14),""""))'. Code-like header at A19. Hex/code-like header at A19."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Price Check,19,21,137,S,A,A,high,"Description-like header '=""curve/selection by fybroc - ""&o2'. Code-like header at A19. Hex/code-like header at A19."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Price Check,26,27,242,A,,,medium,Description-like header 'ansi size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Price Check,27,38,228,B,,,medium,"Description-like header '=index(table4[],match(b26,table4[ansi size],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Price Check,27,28,141,K,,,medium,Description-like header 'frame size:'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Price Check,28,29,242,A,,,medium,Description-like header 'pump material'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Price Check,29,30,242,A,,,medium,Description-like header 'shaft material'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Price Check,36,37,242,A,,,medium,Description-like header 'impeller size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Price Check,40,43,228,B,,,medium,"Description-like header '=if(b39=""no"",0,if(b39=""flat screen strainer"",1,if(b39=""yes"",index(table84[],match(if(or(b25=8500,b44="""",b44=b37+hlookup(b26,tables!d376:ac381,2,false)),""strainer length"",""strainer length (tailpipe)""),table84[size],0),match(b26,table84[#headers],0)),if(b39=""tbd"","""",if(b54=""vertical"",0,"""")))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,MainTemplate,11,12,509,B,,,medium,Description-like header 'ansi size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,MainTemplate,12,13,511,C,,,medium,"Description-like header '=index(table4[],match(c11,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,MainTemplate,12,13,353,D,,,medium,"Description-like header '=index(table4[],match(d11,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,MainTemplate,12,13,512,E,,,medium,"Description-like header '=index(table4[],match(e11,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,MainTemplate,12,13,511,F,,,medium,"Description-like header '=index(table4[],match(f11,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,MainTemplate,13,14,513,B,,,medium,Description-like header 'pump material'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,MainTemplate,14,15,513,B,,,medium,Description-like header 'shaft material'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,MainTemplate,21,22,518,B,,,medium,Description-like header 'impeller size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,MainTemplate,26,31,526,C,,,medium,"Description-like header '=if(c25=""no"",0,if(c25=""flat screen strainer"",1,if(c25=""yes"",index(table84[],match(if(or(c10=8500,c30="""",c30=c22+hlookup(c11,tables!e361:ad366,2,false)),""strainer length"",""strainer length (tailpipe)""),table84[size],0),match(c11,table84[#headers],0)),if(c25=""tbd"","""",if(c40=""vertical"",0,"""")))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,MainTemplate,26,31,526,D,,,medium,"Description-like header '=if(d25=""no"",0,if(d25=""flat screen strainer"",1,if(d25=""yes"",index(table84[],match(if(or(d10=8500,d30="""",d30=d22+hlookup(d11,tables!f361:ae366,2,false)),""strainer length"",""strainer length (tailpipe)""),table84[size],0),match(d11,table84[#headers],0)),if(d25=""tbd"","""",if(d40=""vertical"",0,"""")))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,MainTemplate,26,31,526,E,,,medium,"Description-like header '=if(e25=""no"",0,if(e25=""flat screen strainer"",1,if(e25=""yes"",index(table84[],match(if(or(e10=8500,e30="""",e30=e22+hlookup(e11,tables!g361:af366,2,false)),""strainer length"",""strainer length (tailpipe)""),table84[size],0),match(e11,table84[#headers],0)),if(e25=""tbd"","""",if(e40=""vertical"",0,"""")))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,MainTemplate,26,31,519,F,,,medium,"Description-like header '=if(f25=""no"",0,if(f25=""flat screen strainer"",1,if(f25=""yes"",index(table84[],match(if(or(f10=8500,f30="""",f30=f22+hlookup(f11,tables!h361:ag366,2,false)),""strainer length"",""strainer length (tailpipe)""),table84[size],0),match(f11,table84[#headers],0)),if(f25=""tbd"","""",if(f40=""vertical"",0,"""")))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,MainTemplate,31,32,531,C,,,medium,"Description-like header '=if(and(c22<>"""",c25<>"""",c30<>""""), if(and(c10=8500,d12<>"""",d12<>""stages"",c30<>""""), c30-(index(table147[],match(c11&"" ""&d12,table147[8500 series],0),match(""total stage length"",table147[#headers],0))+ index(table147[],match(c11&"" ""&d12,table147[8500 series],0),match(""bell length"",table147[#headers],0))+ index(table147[],match(c11&"" ""&d12,table147[8500 series],0),match(""spool length"",table147[#headers],0))+c22+c26)- if(left(c11,1)=""6"",4.25,if(left(c11,1)=""8"",5.75,0)), c30-(c22+c26)),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,MainTemplate,31,32,531,D,,,medium,"Description-like header '=if(and(d22<>"""",d25<>"""",d30<>""""), if(and(d10=8500,e12<>"""",e12<>""stages"",d30<>""""), d30-(index(table147[],match(d11&"" ""&e12,table147[8500 series],0),match(""total stage length"",table147[#headers],0))+ index(table147[],match(d11&"" ""&e12,table147[8500 series],0),match(""bell length"",table147[#headers],0))+ index(table147[],match(d11&"" ""&e12,table147[8500 series],0),match(""spool length"",table147[#headers],0))+d22+d26)- if(left(d11,1)=""6"",4.25,if(left(d11,1)=""8"",5.75,0)), d30-(d22+d26)),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,MainTemplate,31,32,531,E,,,medium,"Description-like header '=if(and(e22<>"""",e25<>"""",e30<>""""), if(and(e10=8500,f12<>"""",f12<>""stages"",e30<>""""), e30-(index(table147[],match(e11&"" ""&f12,table147[8500 series],0),match(""total stage length"",table147[#headers],0))+ index(table147[],match(e11&"" ""&f12,table147[8500 series],0),match(""bell length"",table147[#headers],0))+ index(table147[],match(e11&"" ""&f12,table147[8500 series],0),match(""spool length"",table147[#headers],0))+e22+e26)- if(left(e11,1)=""6"",4.25,if(left(e11,1)=""8"",5.75,0)), e30-(e22+e26)),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,MainTemplate,31,32,519,F,,,medium,"Description-like header '=if(and(f22<>"""",f25<>"""",f30<>""""), if(and(f10=8500,g12<>"""",g12<>""stages"",f30<>""""), f30-(index(table147[],match(f11&"" ""&g12,table147[8500 series],0),match(""total stage length"",table147[#headers],0))+ index(table147[],match(f11&"" ""&g12,table147[8500 series],0),match(""bell length"",table147[#headers],0))+ index(table147[],match(f11&"" ""&g12,table147[8500 series],0),match(""spool length"",table147[#headers],0))+f22+f26)- if(left(f11,1)=""6"",4.25,if(left(f11,1)=""8"",5.75,0)), f30-(f22+f26)),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,MainTemplate,35,39,535,C,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,MainTemplate,35,36,535,D,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,MainTemplate,35,39,535,E,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,MainTemplate,35,39,519,F,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,4,5,37,H,,,medium,Description-like header 'size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,4,5,37,AE,,,medium,Description-like header 'ansi size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,4,5,37,AG,,,medium,Description-like header 'pump material'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,4,5,37,AH,,,medium,Description-like header 'shaft material'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,4,5,37,AO,,,medium,Description-like header 'impeller size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,4,5,37,BH,,,medium,Description-like header 'fluid description'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,4,5,37,BM,,,medium,Description-like header 'included option 1:'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,5,6,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad5,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,5,6,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a5,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae5,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,5,6,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,6,7,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad6,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,6,7,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a6,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae6,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,6,7,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,7,8,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad7,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,7,8,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a7,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae7,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,7,8,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,8,9,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad8,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,8,9,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a8,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae8,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,8,9,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,9,10,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad9,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,9,10,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a9,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae9,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,9,10,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,10,11,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad10,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,10,11,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a10,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae10,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,10,11,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,11,12,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad11,"" series"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,11,12,37,AF,,,medium,"Description-like header '=iferror(if($ah$1=""yes"",index(maintemplate!$d$7:$iv$82,match($af$4,maintemplate!$b$7:$b$82,0),match(a11,maintemplate!$d$6:$iv$6,0)),index(table4[],match(ae11,table4[ansi size],0),match(""group"",table4[#headers],0))),"""")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,11,12,37,AT,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Aquarium,12,13,37,G,,,medium,"Description-like header '=concatenate(""fybroc "",ad12,"" series"")'."
